database,filename,stage,nfiq2,error,scored_path,height,width,dtype
DB4_B,106_7.tif,stage3,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_8.tif,raw,28.0,,data\raw\DB4_B\106_8.tif,384,288,uint8
DB4_B,106_8.tif,step0,28.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_8.tif,stage1,22.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_8.tif,stage2,25.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,106_8.tif,stage3,26.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_1.tif,raw,31.0,,data\raw\DB4_B\107_1.tif,384,288,uint8
DB4_B,107_1.tif,step0,31.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_1.tif,stage1,25.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_1.tif,stage2,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_1.tif,stage3,57.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_2.tif,raw,33.0,,data\raw\DB4_B\107_2.tif,384,288,uint8
DB4_B,107_2.tif,step0,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_2.tif,stage1,43.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_2.tif,stage2,38.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_2.tif,stage3,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_3.tif,raw,32.0,,data\raw\DB4_B\107_3.tif,384,288,uint8
DB4_B,107_3.tif,step0,32.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_3.tif,stage1,35.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_3.tif,stage2,45.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_3.tif,stage3,35.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_4.tif,raw,26.0,,data\raw\DB4_B\107_4.tif,384,288,uint8
DB4_B,107_4.tif,step0,26.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_4.tif,stage1,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_4.tif,stage2,32.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_4.tif,stage3,45.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_5.tif,raw,46.0,,data\raw\DB4_B\107_5.tif,384,288,uint8
DB4_B,107_5.tif,step0,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_5.tif,stage1,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_5.tif,stage2,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_5.tif,stage3,48.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_6.tif,raw,47.0,,data\raw\DB4_B\107_6.tif,384,288,uint8
DB4_B,107_6.tif,step0,47.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_6.tif,stage1,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_6.tif,stage2,40.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_6.tif,stage3,59.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_7.tif,raw,18.0,,data\raw\DB4_B\107_7.tif,384,288,uint8
DB4_B,107_7.tif,step0,18.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_7.tif,stage1,23.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_7.tif,stage2,30.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_7.tif,stage3,38.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_8.tif,raw,18.0,,data\raw\DB4_B\107_8.tif,384,288,uint8
DB4_B,107_8.tif,step0,18.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_8.tif,stage1,29.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_8.tif,stage2,31.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,107_8.tif,stage3,36.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_1.tif,raw,31.0,,data\raw\DB4_B\108_1.tif,384,288,uint8
DB4_B,108_1.tif,step0,31.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_1.tif,stage1,32.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_1.tif,stage2,39.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_1.tif,stage3,35.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_2.tif,raw,23.0,,data\raw\DB4_B\108_2.tif,384,288,uint8
DB4_B,108_2.tif,step0,23.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_2.tif,stage1,5.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_2.tif,stage2,4.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_2.tif,stage3,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_3.tif,raw,8.0,,data\raw\DB4_B\108_3.tif,384,288,uint8
DB4_B,108_3.tif,step0,8.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_3.tif,stage1,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_3.tif,stage2,5.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_3.tif,stage3,1.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_4.tif,raw,26.0,,data\raw\DB4_B\108_4.tif,384,288,uint8
DB4_B,108_4.tif,step0,26.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_4.tif,stage1,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_4.tif,stage2,38.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_4.tif,stage3,32.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_5.tif,raw,11.0,,data\raw\DB4_B\108_5.tif,384,288,uint8
DB4_B,108_5.tif,step0,11.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_5.tif,stage1,4.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_5.tif,stage2,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_5.tif,stage3,10.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_6.tif,raw,5.0,,data\raw\DB4_B\108_6.tif,384,288,uint8
DB4_B,108_6.tif,step0,5.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_6.tif,stage1,2.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_6.tif,stage2,2.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_6.tif,stage3,4.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_7.tif,raw,28.0,,data\raw\DB4_B\108_7.tif,384,288,uint8
DB4_B,108_7.tif,step0,28.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_7.tif,stage1,16.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_7.tif,stage2,24.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_7.tif,stage3,38.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_8.tif,raw,43.0,,data\raw\DB4_B\108_8.tif,384,288,uint8
DB4_B,108_8.tif,step0,43.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_8.tif,stage1,27.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_8.tif,stage2,24.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,108_8.tif,stage3,32.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_1.tif,raw,12.0,,data\raw\DB4_B\109_1.tif,384,288,uint8
DB4_B,109_1.tif,step0,12.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_1.tif,stage1,16.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_1.tif,stage2,19.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_1.tif,stage3,28.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_2.tif,raw,19.0,,data\raw\DB4_B\109_2.tif,384,288,uint8
DB4_B,109_2.tif,step0,19.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_2.tif,stage1,22.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_2.tif,stage2,19.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_2.tif,stage3,46.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_3.tif,raw,24.0,,data\raw\DB4_B\109_3.tif,384,288,uint8
DB4_B,109_3.tif,step0,24.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_3.tif,stage1,31.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_3.tif,stage2,34.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_3.tif,stage3,42.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_4.tif,raw,5.0,,data\raw\DB4_B\109_4.tif,384,288,uint8
DB4_B,109_4.tif,step0,5.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_4.tif,stage1,1.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_4.tif,stage2,2.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_4.tif,stage3,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_5.tif,raw,24.0,,data\raw\DB4_B\109_5.tif,384,288,uint8
DB4_B,109_5.tif,step0,24.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_5.tif,stage1,36.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_5.tif,stage2,34.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_5.tif,stage3,29.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_6.tif,raw,9.0,,data\raw\DB4_B\109_6.tif,384,288,uint8
DB4_B,109_6.tif,step0,9.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_6.tif,stage1,7.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_6.tif,stage2,6.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_6.tif,stage3,6.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_7.tif,raw,14.0,,data\raw\DB4_B\109_7.tif,384,288,uint8
DB4_B,109_7.tif,step0,14.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_7.tif,stage1,6.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_7.tif,stage2,12.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_7.tif,stage3,13.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_8.tif,raw,31.0,,data\raw\DB4_B\109_8.tif,384,288,uint8
DB4_B,109_8.tif,step0,31.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_8.tif,stage1,30.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_8.tif,stage2,36.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,109_8.tif,stage3,31.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_1.tif,raw,5.0,,data\raw\DB4_B\110_1.tif,384,288,uint8
DB4_B,110_1.tif,step0,5.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_1.tif,stage1,7.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_1.tif,stage2,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_1.tif,stage3,6.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_2.tif,raw,12.0,,data\raw\DB4_B\110_2.tif,384,288,uint8
DB4_B,110_2.tif,step0,12.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_2.tif,stage1,6.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_2.tif,stage2,6.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_2.tif,stage3,13.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_3.tif,raw,3.0,,data\raw\DB4_B\110_3.tif,384,288,uint8
DB4_B,110_3.tif,step0,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_3.tif,stage1,5.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_3.tif,stage2,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_3.tif,stage3,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_4.tif,raw,3.0,,data\raw\DB4_B\110_4.tif,384,288,uint8
DB4_B,110_4.tif,step0,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_4.tif,stage1,0.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_4.tif,stage2,3.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_4.tif,stage3,1.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_5.tif,raw,5.0,,data\raw\DB4_B\110_5.tif,384,288,uint8
DB4_B,110_5.tif,step0,5.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_5.tif,stage1,5.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_5.tif,stage2,9.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_5.tif,stage3,5.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_6.tif,raw,8.0,,data\raw\DB4_B\110_6.tif,384,288,uint8
DB4_B,110_6.tif,step0,8.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_6.tif,stage1,10.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_6.tif,stage2,7.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_6.tif,stage3,13.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_7.tif,raw,15.0,,data\raw\DB4_B\110_7.tif,384,288,uint8
DB4_B,110_7.tif,step0,15.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_7.tif,stage1,27.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_7.tif,stage2,16.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_7.tif,stage3,42.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_8.tif,raw,22.0,,data\raw\DB4_B\110_8.tif,384,288,uint8
DB4_B,110_8.tif,step0,22.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_8.tif,stage1,24.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_8.tif,stage2,27.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
DB4_B,110_8.tif,stage3,33.0,,temporary original-size grayscale uint8 TIFF,384,288,uint8
