variant,db,file,raw_nfiq2,raw_error,final_nfiq2,final_error,delta_final
v2a_minus_p6,DB4_B,107_3.tif,32.0,,50.0,,18.0
v2b_minus_p1,DB4_B,107_3.tif,32.0,,46.0,,14.0
v2b_minus_p2,DB4_B,107_3.tif,32.0,,41.0,,9.0
v2b_minus_p6,DB4_B,107_3.tif,32.0,,44.0,,12.0
v2a_minus_p1,DB4_B,107_4.tif,26.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB4_B,107_4.tif,26.0,,47.0,,21.0
v2a_minus_p6,DB4_B,107_4.tif,26.0,,50.0,,24.0
v2b_minus_p1,DB4_B,107_4.tif,26.0,,32.0,,6.0
v2b_minus_p2,DB4_B,107_4.tif,26.0,,43.0,,17.0
v2b_minus_p6,DB4_B,107_4.tif,26.0,,33.0,,7.0
v2a_minus_p1,DB4_B,107_5.tif,46.0,,43.0,,-3.0
v2a_minus_p2,DB4_B,107_5.tif,46.0,,59.0,,13.0
v2a_minus_p6,DB4_B,107_5.tif,46.0,,52.0,,6.0
v2b_minus_p1,DB4_B,107_5.tif,46.0,,40.0,,-6.0
v2b_minus_p2,DB4_B,107_5.tif,46.0,,55.0,,9.0
v2b_minus_p6,DB4_B,107_5.tif,46.0,,40.0,,-6.0
v2a_minus_p1,DB4_B,107_6.tif,47.0,,59.0,,12.0
v2a_minus_p2,DB4_B,107_6.tif,47.0,,55.0,,8.0
v2a_minus_p6,DB4_B,107_6.tif,47.0,,63.0,,16.0
v2b_minus_p1,DB4_B,107_6.tif,47.0,,57.0,,10.0
v2b_minus_p2,DB4_B,107_6.tif,47.0,,56.0,,9.0
v2b_minus_p6,DB4_B,107_6.tif,47.0,,46.0,,-1.0
v2a_minus_p1,DB4_B,107_7.tif,18.0,,25.0,,7.0
v2a_minus_p2,DB4_B,107_7.tif,18.0,,37.0,,19.0
v2a_minus_p6,DB4_B,107_7.tif,18.0,,37.0,,19.0
v2b_minus_p1,DB4_B,107_7.tif,18.0,,22.0,,4.0
v2b_minus_p2,DB4_B,107_7.tif,18.0,,32.0,,14.0
v2b_minus_p6,DB4_B,107_7.tif,18.0,,36.0,,18.0
v2a_minus_p1,DB4_B,107_8.tif,18.0,,50.0,,32.0
v2a_minus_p2,DB4_B,107_8.tif,18.0,,47.0,,29.0
v2a_minus_p6,DB4_B,107_8.tif,18.0,,61.0,,43.0
v2b_minus_p1,DB4_B,107_8.tif,18.0,,35.0,,17.0
v2b_minus_p2,DB4_B,107_8.tif,18.0,,36.0,,18.0
v2b_minus_p6,DB4_B,107_8.tif,18.0,,33.0,,15.0
v2a_minus_p1,DB4_B,108_1.tif,31.0,,42.0,,11.0
v2a_minus_p2,DB4_B,108_1.tif,31.0,,42.0,,11.0
v2a_minus_p6,DB4_B,108_1.tif,31.0,,43.0,,12.0
v2b_minus_p1,DB4_B,108_1.tif,31.0,,35.0,,4.0
v2b_minus_p2,DB4_B,108_1.tif,31.0,,32.0,,1.0
v2b_minus_p6,DB4_B,108_1.tif,31.0,,33.0,,2.0
v2a_minus_p1,DB4_B,108_2.tif,23.0,,19.0,,-4.0
v2a_minus_p2,DB4_B,108_2.tif,23.0,,38.0,,15.0
v2a_minus_p6,DB4_B,108_2.tif,23.0,,27.0,,4.0
v2b_minus_p1,DB4_B,108_2.tif,23.0,,20.0,,-3.0
v2b_minus_p2,DB4_B,108_2.tif,23.0,,29.0,,6.0
v2b_minus_p6,DB4_B,108_2.tif,23.0,,29.0,,6.0
v2a_minus_p1,DB4_B,108_3.tif,8.0,,18.0,,10.0
v2a_minus_p2,DB4_B,108_3.tif,8.0,,7.0,,-1.0
v2a_minus_p6,DB4_B,108_3.tif,8.0,,24.0,,16.0
v2b_minus_p1,DB4_B,108_3.tif,8.0,,11.0,,3.0
v2b_minus_p2,DB4_B,108_3.tif,8.0,,12.0,,4.0
v2b_minus_p6,DB4_B,108_3.tif,8.0,,11.0,,3.0
v2a_minus_p1,DB4_B,108_4.tif,26.0,,37.0,,11.0
v2a_minus_p2,DB4_B,108_4.tif,26.0,,38.0,,12.0
v2a_minus_p6,DB4_B,108_4.tif,26.0,,46.0,,20.0
v2b_minus_p1,DB4_B,108_4.tif,26.0,,26.0,,0.0
v2b_minus_p2,DB4_B,108_4.tif,26.0,,34.0,,8.0
v2b_minus_p6,DB4_B,108_4.tif,26.0,,37.0,,11.0
v2a_minus_p1,DB4_B,108_5.tif,11.0,,16.0,,5.0
v2a_minus_p2,DB4_B,108_5.tif,11.0,,19.0,,8.0
v2a_minus_p6,DB4_B,108_5.tif,11.0,,30.0,,19.0
v2b_minus_p1,DB4_B,108_5.tif,11.0,,7.0,,-4.0
v2b_minus_p2,DB4_B,108_5.tif,11.0,,18.0,,7.0
v2b_minus_p6,DB4_B,108_5.tif,11.0,,18.0,,7.0
v2a_minus_p1,DB4_B,108_6.tif,5.0,,7.0,,2.0
v2a_minus_p2,DB4_B,108_6.tif,5.0,,37.0,,32.0
v2a_minus_p6,DB4_B,108_6.tif,5.0,,33.0,,28.0
v2b_minus_p1,DB4_B,108_6.tif,5.0,,15.0,,10.0
v2b_minus_p2,DB4_B,108_6.tif,5.0,,28.0,,23.0
v2b_minus_p6,DB4_B,108_6.tif,5.0,,20.0,,15.0
v2a_minus_p1,DB4_B,108_7.tif,28.0,,44.0,,16.0
v2a_minus_p2,DB4_B,108_7.tif,28.0,,31.0,,3.0
v2a_minus_p6,DB4_B,108_7.tif,28.0,,40.0,,12.0
v2b_minus_p1,DB4_B,108_7.tif,28.0,,38.0,,10.0
v2b_minus_p2,DB4_B,108_7.tif,28.0,,40.0,,12.0
v2b_minus_p6,DB4_B,108_7.tif,28.0,,34.0,,6.0
v2a_minus_p1,DB4_B,108_8.tif,43.0,,44.0,,1.0
v2a_minus_p2,DB4_B,108_8.tif,43.0,,44.0,,1.0
v2a_minus_p6,DB4_B,108_8.tif,43.0,,44.0,,1.0
v2b_minus_p1,DB4_B,108_8.tif,43.0,,29.0,,-14.0
v2b_minus_p2,DB4_B,108_8.tif,43.0,,31.0,,-12.0
v2b_minus_p6,DB4_B,108_8.tif,43.0,,35.0,,-8.0
v2a_minus_p1,DB4_B,109_1.tif,12.0,,32.0,,20.0
v2a_minus_p2,DB4_B,109_1.tif,12.0,,32.0,,20.0
v2a_minus_p6,DB4_B,109_1.tif,12.0,,45.0,,33.0
v2b_minus_p1,DB4_B,109_1.tif,12.0,,19.0,,7.0
v2b_minus_p2,DB4_B,109_1.tif,12.0,,28.0,,16.0
v2b_minus_p6,DB4_B,109_1.tif,12.0,,21.0,,9.0
v2a_minus_p1,DB4_B,109_2.tif,19.0,,22.0,,3.0
v2a_minus_p2,DB4_B,109_2.tif,19.0,,37.0,,18.0
v2a_minus_p6,DB4_B,109_2.tif,19.0,,50.0,,31.0
v2b_minus_p1,DB4_B,109_2.tif,19.0,,23.0,,4.0
v2b_minus_p2,DB4_B,109_2.tif,19.0,,37.0,,18.0
v2b_minus_p6,DB4_B,109_2.tif,19.0,,16.0,,-3.0
v2a_minus_p1,DB4_B,109_3.tif,24.0,,31.0,,7.0
v2a_minus_p2,DB4_B,109_3.tif,24.0,,36.0,,12.0
v2a_minus_p6,DB4_B,109_3.tif,24.0,,40.0,,16.0
v2b_minus_p1,DB4_B,109_3.tif,24.0,,32.0,,8.0
v2b_minus_p2,DB4_B,109_3.tif,24.0,,29.0,,5.0
v2b_minus_p6,DB4_B,109_3.tif,24.0,,30.0,,6.0
v2a_minus_p1,DB4_B,109_4.tif,5.0,,18.0,,13.0
v2a_minus_p2,DB4_B,109_4.tif,5.0,,32.0,,27.0
v2a_minus_p6,DB4_B,109_4.tif,5.0,,28.0,,23.0
v2b_minus_p1,DB4_B,109_4.tif,5.0,,9.0,,4.0
v2b_minus_p2,DB4_B,109_4.tif,5.0,,19.0,,14.0
v2b_minus_p6,DB4_B,109_4.tif,5.0,,8.0,,3.0
v2a_minus_p1,DB4_B,109_5.tif,24.0,,42.0,,18.0
v2a_minus_p2,DB4_B,109_5.tif,24.0,,49.0,,25.0
v2a_minus_p6,DB4_B,109_5.tif,24.0,,44.0,,20.0
v2b_minus_p1,DB4_B,109_5.tif,24.0,,33.0,,9.0
v2b_minus_p2,DB4_B,109_5.tif,24.0,,39.0,,15.0
v2b_minus_p6,DB4_B,109_5.tif,24.0,,41.0,,17.0
v2a_minus_p1,DB4_B,109_6.tif,9.0,,21.0,,12.0
v2a_minus_p2,DB4_B,109_6.tif,9.0,,26.0,,17.0
v2a_minus_p6,DB4_B,109_6.tif,9.0,,41.0,,32.0
v2b_minus_p1,DB4_B,109_6.tif,9.0,,9.0,,0.0
v2b_minus_p2,DB4_B,109_6.tif,9.0,,6.0,,-3.0
v2b_minus_p6,DB4_B,109_6.tif,9.0,,6.0,,-3.0
v2a_minus_p1,DB4_B,109_7.tif,14.0,,19.0,,5.0
v2a_minus_p2,DB4_B,109_7.tif,14.0,,39.0,,25.0
v2a_minus_p6,DB4_B,109_7.tif,14.0,,30.0,,16.0
v2b_minus_p1,DB4_B,109_7.tif,14.0,,26.0,,12.0
v2b_minus_p2,DB4_B,109_7.tif,14.0,,25.0,,11.0
v2b_minus_p6,DB4_B,109_7.tif,14.0,,17.0,,3.0
v2a_minus_p1,DB4_B,109_8.tif,31.0,,32.0,,1.0
v2a_minus_p2,DB4_B,109_8.tif,31.0,,43.0,,12.0
v2a_minus_p6,DB4_B,109_8.tif,31.0,,47.0,,16.0
v2b_minus_p1,DB4_B,109_8.tif,31.0,,35.0,,4.0
v2b_minus_p2,DB4_B,109_8.tif,31.0,,35.0,,4.0
v2b_minus_p6,DB4_B,109_8.tif,31.0,,41.0,,10.0
v2a_minus_p1,DB4_B,110_1.tif,5.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB4_B,110_1.tif,5.0,,23.0,,18.0
v2a_minus_p6,DB4_B,110_1.tif,5.0,,36.0,,31.0
v2b_minus_p1,DB4_B,110_1.tif,5.0,,8.0,,3.0
v2b_minus_p2,DB4_B,110_1.tif,5.0,,10.0,,5.0
v2b_minus_p6,DB4_B,110_1.tif,5.0,,7.0,,2.0
v2a_minus_p1,DB4_B,110_2.tif,12.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB4_B,110_2.tif,12.0,,28.0,,16.0
v2a_minus_p6,DB4_B,110_2.tif,12.0,,26.0,,14.0
v2b_minus_p1,DB4_B,110_2.tif,12.0,,13.0,,1.0
v2b_minus_p2,DB4_B,110_2.tif,12.0,,10.0,,-2.0
v2b_minus_p6,DB4_B,110_2.tif,12.0,,10.0,,-2.0
v2a_minus_p1,DB4_B,110_3.tif,3.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB4_B,110_3.tif,3.0,,31.0,,28.0
v2a_minus_p6,DB4_B,110_3.tif,3.0,,23.0,,20.0
v2b_minus_p1,DB4_B,110_3.tif,3.0,,5.0,,2.0
v2b_minus_p2,DB4_B,110_3.tif,3.0,,6.0,,3.0
v2b_minus_p6,DB4_B,110_3.tif,3.0,,8.0,,5.0
v2a_minus_p1,DB4_B,110_4.tif,3.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB4_B,110_4.tif,3.0,,8.0,,5.0
v2a_minus_p6,DB4_B,110_4.tif,3.0,,14.0,,11.0
v2b_minus_p1,DB4_B,110_4.tif,3.0,,1.0,,-2.0
v2b_minus_p2,DB4_B,110_4.tif,3.0,,2.0,,-1.0
v2b_minus_p6,DB4_B,110_4.tif,3.0,,1.0,,-2.0
v2a_minus_p1,DB4_B,110_5.tif,5.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB4_B,110_5.tif,5.0,,15.0,,10.0
v2a_minus_p6,DB4_B,110_5.tif,5.0,,25.0,,20.0
v2b_minus_p1,DB4_B,110_5.tif,5.0,,8.0,,3.0
v2b_minus_p2,DB4_B,110_5.tif,5.0,,10.0,,5.0
v2b_minus_p6,DB4_B,110_5.tif,5.0,,4.0,,-1.0
v2a_minus_p1,DB4_B,110_6.tif,8.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB4_B,110_6.tif,8.0,,29.0,,21.0
v2a_minus_p6,DB4_B,110_6.tif,8.0,,26.0,,18.0
v2b_minus_p1,DB4_B,110_6.tif,8.0,,12.0,,4.0
v2b_minus_p2,DB4_B,110_6.tif,8.0,,25.0,,17.0
v2b_minus_p6,DB4_B,110_6.tif,8.0,,19.0,,11.0
v2a_minus_p1,DB4_B,110_7.tif,15.0,,31.0,,16.0
v2a_minus_p2,DB4_B,110_7.tif,15.0,,45.0,,30.0
v2a_minus_p6,DB4_B,110_7.tif,15.0,,40.0,,25.0
v2b_minus_p1,DB4_B,110_7.tif,15.0,,27.0,,12.0
v2b_minus_p2,DB4_B,110_7.tif,15.0,,36.0,,21.0
v2b_minus_p6,DB4_B,110_7.tif,15.0,,28.0,,13.0
v2a_minus_p1,DB4_B,110_8.tif,22.0,,30.0,,8.0
v2a_minus_p2,DB4_B,110_8.tif,22.0,,42.0,,20.0
v2a_minus_p6,DB4_B,110_8.tif,22.0,,50.0,,28.0
v2b_minus_p1,DB4_B,110_8.tif,22.0,,38.0,,16.0
v2b_minus_p2,DB4_B,110_8.tif,22.0,,34.0,,12.0
v2b_minus_p6,DB4_B,110_8.tif,22.0,,37.0,,15.0
